Image,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Correlation,Entropy,Gabor,Gabor_0,Gabor_45,Gabor_90,Gabor_135,HOG,LBP,Category
gg (428),0.30947207840236685,0.21847263313609463,0.8997603161229213,0.346439896084591,0.5885914509102141,0.9324708541301295,2.6130215627588242,0.0003200620952658201,0.011558990149178725,0.00041531100726805814,0.011558990149178711,0.000415311007268057,0.29208348130578493,2.444518870349574,glioma_tumor
gg (429),0.4180689102564102,0.27230491863905326,0.8781050307014022,0.27984714526236065,0.529005808344635,0.912348885744377,2.943923947657103,0.0003674203838465804,0.013081789309105385,0.000470024718830571,0.013081789309105377,0.0004700247188305699,0.3016306147059209,2.5478764739926487,glioma_tumor
gg (43),0.6578602687376726,0.3645525147928994,0.8449450516956988,0.21512071051284712,0.4638110720032965,0.7425332209689993,3.091098625827134,0.00024056970415355818,0.010757522444481344,0.00038651442353984726,0.010757522444481334,0.0003865146083161431,0.3118300583855814,2.6640774048637637,glioma_tumor
gg (430),0.5408730892504932,0.3336107001972387,0.8525529844279572,0.20154858486221144,0.44894162745529786,0.7639553456107513,3.045301829543852,0.00023107236151303609,0.01147641283428412,0.0004123440294106707,0.01147641283428411,0.00041234402941066946,0.3059140517857063,2.6518143508681318,glioma_tumor
gg (431),0.49740353796844183,0.3111362795857988,0.8618669073723949,0.2097913495945636,0.4580298566628202,0.790299802287222,2.9971409375018183,0.00023536780839995093,0.011444856585969068,0.00041121022298777534,0.01144485658596906,0.00041121022298777404,0.30787336317479386,2.6482397534091424,glioma_tumor
gg (432),0.5142304610453649,0.3233173076923077,0.8564299105697742,0.20669444009717153,0.45463660224092334,0.8276250963190147,3.1065373847720816,0.0002760200715901962,0.01223990068828867,0.0004397759162443221,0.012239900688288662,0.00043977591624432075,0.3012155841897768,2.6247077983270612,glioma_tumor
gg (433),0.42917899408284016,0.2886695636094674,0.8694428195959152,0.224753214993714,0.4740814434184426,0.8672946872208775,3.0393100307268224,0.0002871336422482877,0.012333357104971394,0.0004431337769265479,0.01233335710497138,0.00044313377692654677,0.3000906473023369,2.6138975995155804,glioma_tumor
gg (434),0.45481231508875736,0.29282236193293887,0.8694583587999931,0.24601822666956993,0.49600224462150366,0.8948394067867781,3.0842236961907834,0.00035071672822398106,0.013201525064381247,0.0004743267881712179,0.01320152506438124,0.0004743267881712167,0.3008021423201437,2.591602597605806,glioma_tumor
gg (435),0.574041543392505,0.30278445512820523,0.8736976999531931,0.29070306945375524,0.5391688691437546,0.8324918388575029,2.809988215334995,0.0002802923089916519,0.011202544404974396,0.000402504019879767,0.011202544404974386,0.0004025040198797658,0.28616180230645905,2.485560409789027,glioma_tumor
gg (436),0.7542375493096648,0.32465020956607493,0.8756476783300878,0.32629598462152976,0.5712232353655878,0.7869920266559013,2.6958318879392835,0.00028482437291554646,0.009937888155208133,0.00035706530471868615,0.009937888155208121,0.00035706530471868507,0.22495436318778214,2.2942536261262063,glioma_tumor
gg (437),0.8098496055226826,0.3346508259368837,0.8740725201526194,0.3316004090984584,0.575847557169828,0.7768063176934084,2.653161208492236,0.00030210991557316096,0.010143225289428126,0.0003644430056200489,0.010143225289428114,0.00036444300562004804,0.22338585591847787,2.2879761554822746,glioma_tumor
gg (438),0.6673446745562132,0.31249229536489154,0.8757255528658463,0.3408208277050295,0.5837986191359393,0.7731383912124704,2.5527982884926472,0.000243191651743323,0.008968394262934337,0.0003222316834642318,0.008968394262934326,0.00032223168346423077,0.21826098611976424,2.2365706951120456,glioma_tumor
gg (439),0.5899593195266273,0.29150486932938857,0.8816323136613884,0.3507769478743892,0.5922642551044164,0.7707011356746978,2.4822716027497007,0.00020742783355453284,0.008293519303939826,0.0002979836310493837,0.008293519303939817,0.00029798363104938265,0.21444355130739443,2.202811770110634,glioma_tumor
gg (44),0.6952585675542408,0.33216993343195267,0.8648323371335306,0.294773632838904,0.5429305967054205,0.7031857362061225,2.7339587232459905,0.00019973384171378088,0.008821255641917661,0.0003169449450876523,0.008821255641917653,0.00031694512986394827,0.3073296804609022,2.6224041863415906,glioma_tumor
gg (440),0.31568201429980275,0.18495747041420119,0.920187488267321,0.40569573151717875,0.6369424868205753,0.7498529448981626,2.009988053710956,0.00011728714801311965,0.006260141725774978,0.0002249249919083223,0.006260141725774971,0.00022492499190832183,0.21245011585945098,2.1086190916499246,glioma_tumor
gg (441),0.5164108727810651,0.29157421104536485,0.8757588203816012,0.3586342491637645,0.5988607928089503,0.8586722188472548,2.6646343988839725,0.0002670634873643073,0.009745134718087934,0.00035013973223427144,0.009745134718087922,0.00035013973223427074,0.24772818191418128,2.2895412346894526,glioma_tumor
gg (442),0.5568216839250493,0.31817831607495073,0.8638546076126296,0.32169532916862237,0.5671819189366163,0.8425545740097818,2.8141522177345384,0.0002734294216255604,0.010176127067677754,0.00036562515652505134,0.010176127067677747,0.0003656251565250504,0.2489886110540797,2.332951941181566,glioma_tumor
gg (443),0.5099235700197239,0.30456422583826426,0.8676753169413827,0.3077086117243596,0.5547148922864426,0.8293784636347467,2.772591993747584,0.00024170778570671743,0.009773270193025546,0.0003511506313081095,0.009773270193025539,0.00035115063130810854,0.24871377161433034,2.344724035553512,glioma_tumor
gg (444),0.49546196992110453,0.30178285256410253,0.8680800309554281,0.2928867452577748,0.5411901193275565,0.805138381043608,2.7694859506869376,0.00021269831240912834,0.00925809342140979,0.00033264048628855954,0.009258093421409779,0.0003326404862885586,0.25746485234867145,2.3943746021999583,glioma_tumor
gg (445),0.6315181213017752,0.3446052144970414,0.855046343366044,0.2764153896115252,0.5257522131304111,0.801622081902768,2.9293683720307637,0.00027383671545370893,0.01065578821953539,0.00038285923610764395,0.010655788219535375,0.000382859236107643,0.2566753533003428,2.422807433231351,glioma_tumor
gg (446),0.686860515285996,0.3689903846153846,0.8451093010611316,0.25821535772880105,0.5081489523051298,0.807007790704957,3.0703504931580237,0.000304820761677583,0.011405977141374498,0.00040981329634555115,0.011405977141374488,0.00040981329634555023,0.2649255044323789,2.4700910572693546,glioma_tumor
gg (447),0.5747272559171598,0.2983696992110453,0.8762279103202409,0.29973564478740644,0.5474811821308623,0.8105534606552337,2.7997483448121376,0.00024112872438583114,0.009738284484267484,0.0003498936054125273,0.009738284484267473,0.00034989360541252626,0.26568124291178863,2.430830596899349,glioma_tumor
gg (448),0.6269569773175542,0.3088634122287969,0.8740658169975847,0.3066598386311784,0.5537687591686429,0.8041810412266259,2.786127907250978,0.00025516585218963707,0.00996797242852302,0.0003581462235266515,0.009967972428523009,0.00035814622352665047,0.25934385083260025,2.3889772704573633,glioma_tumor
gg (449),0.5956915680473372,0.2947793392504931,0.8798285589885182,0.3205373435762112,0.5661601748411939,0.8003908818133528,2.7212200012801873,0.00022949270288329666,0.009211895606683241,0.00033098061282902324,0.009211895606683231,0.00033098061282902215,0.2429722177861166,2.3019069845388134,glioma_tumor
gg (45),0.7160187068540433,0.3319965791420119,0.8671404670799494,0.2939036003928329,0.5421287673540603,0.7222059718032221,2.7706991748625214,0.00020904130985600843,0.008962770835818945,0.000322029543046848,0.008962770835818937,0.0003220297278231441,0.30424834013473845,2.5862412039101095,glioma_tumor
gg (450),0.3315150394477318,0.2285425912228797,0.8958923826668782,0.3336548226444595,0.577628620001173,0.8618084007246657,2.5264411511707587,0.00018404862954275725,0.008805895944751986,0.0003163931682191546,0.008805895944751979,0.0003163931682191536,0.27279486968971106,2.371588667895171,glioma_tumor
gg (451),0.43825505424063116,0.26190366124260356,0.8861314197390383,0.367661187531247,0.6063507133097535,0.8940951955382876,2.6434178179421957,0.000281548572767071,0.010278238697361457,0.00036929399638306745,0.010278238697361447,0.0003692939963830664,0.2799307881414925,2.3590786294766106,glioma_tumor
gg (452),0.5953140409270217,0.29779955621301774,0.8775485763251437,0.2537523095153058,0.5037383343714331,0.8129234837064884,2.908855008479283,0.00028988977255079584,0.012114780882815476,0.0004352803996144412,0.012114780882815463,0.00043528039961444025,0.31332850581969035,2.672526340299606,glioma_tumor
gg (453),0.5487087031558185,0.30652120315581854,0.8691658797517765,0.23855698271128556,0.48842295473419917,0.8537379400735277,3.087443715980112,0.00031341299972621235,0.012500645857203466,0.0004491444110128703,0.012500645857203454,0.0004491444110128691,0.3163367604830525,2.671429099338991,glioma_tumor
gg (454),0.5187376725838264,0.32784763313609466,0.8541499371402782,0.19999199041498042,0.4472046404220113,0.7948354257164928,3.0872348464260906,0.0002512827844271795,0.011566708124327139,0.0004155883117723089,0.01156670812432713,0.00041558831177230756,0.306157848618859,2.6474115100410183,glioma_tumor
gg (455),0.5287151750493096,0.3281866370808678,0.854901399270281,0.21798474390137434,0.46688836342467815,0.7558002231656619,2.9725829031250774,0.00022301050699043663,0.010696064351228475,0.00038430625290519755,0.010696064351228466,0.00038430643768149354,0.3073114518695089,2.6674935806223523,glioma_tumor
gg (456),0.6405826245069035,0.3570289386094675,0.8479434996296048,0.19199916943378187,0.43817709825341383,0.7974353016811151,3.240364985516379,0.00032940420590391636,0.01349420774726688,0.00048484269573379027,0.013494207747266864,0.00048484288051008594,0.3065634973013853,2.6749347123077807,glioma_tumor
gg (457),0.6409062191814596,0.3586777305226825,0.846972923650871,0.18308864614415915,0.4278885908085879,0.809172022180116,3.3137799464897073,0.00035955876909411365,0.01431973186699977,0.0005145035267636275,0.014319731866999757,0.0005145037115399234,0.31050532413785586,2.686628376785123,glioma_tumor
gg (458),0.5312538523175543,0.3244306274654833,0.8576045324695881,0.194705289078624,0.4412542227317762,0.8448389882020136,3.2301644661130497,0.000336151219868905,0.01378517425208673,0.0004952970339275629,0.013785174252086722,0.0004952972187038586,0.3096460894959745,2.656581362665566,glioma_tumor
gg (459),0.5123428254437871,0.325852132642998,0.8550807761595701,0.19709087249675247,0.44394917783092297,0.8551047628632603,3.237666806911526,0.00032923114898201523,0.013429274827784107,0.0004825096756475019,0.013429274827784096,0.0004825098604237975,0.3070143528415826,2.6384720074364028,glioma_tumor
gg (46),0.584608450443787,0.2890663523175543,0.8814052440066326,0.3222997719713537,0.5677145162591438,0.7476584488282926,2.6009395163173816,0.00018363360641548775,0.008373557099998076,0.0003008593647658647,0.00837355709999807,0.00030085936476586373,0.3052292295098889,2.586894809719709,glioma_tumor
gg (460),0.5008860330374754,0.3209750986193293,0.8570127553894793,0.19962063269551011,0.4467892486346444,0.87571026922598,3.2769626906424487,0.0003595272511824099,0.013883434616032296,0.0004988274989766794,0.013883434616032283,0.0004988276837529752,0.3013519353397123,2.6061762657083514,glioma_tumor
gg (461),0.45790957840236685,0.308401134122288,0.860523279990763,0.21590344094614786,0.4646541089306624,0.8915563088248113,3.2266434450766694,0.0003497727306004942,0.01324729721289463,0.00047597127518478013,0.013247297212894622,0.00047597145996107606,0.29776572321588357,2.5677858305728813,glioma_tumor
gg (462),0.49216438609467456,0.30728396203155817,0.8642832438732576,0.2499122135610873,0.4999122058532751,0.9051044632026497,3.181878845530359,0.00039376848758116014,0.013424869520308198,0.00048235148667529507,0.013424869520308183,0.00048235148667529376,0.29467575093805753,2.5340360696382818,glioma_tumor
gg (463),0.5228365384615384,0.306944958086785,0.8673882667541298,0.28397965793967195,0.532897417839186,0.8990083011984266,3.0310671997347165,0.00038215297925440274,0.013004733106998293,0.0004672561128796765,0.013004733106998283,0.00046725611287967527,0.30422321245587836,2.5429976556178246,glioma_tumor
gg (464),0.5377295981262328,0.3138868343195267,0.8643495556710457,0.2589453303671885,0.5088667117892351,0.8791217753815844,3.076917939753915,0.0003484368505596011,0.012784940695661912,0.00045935903825949665,0.0127849406956619,0.0004593590382594956,0.3058767301875508,2.577943874111126,glioma_tumor
gg (465),0.526111008382643,0.30196776380670615,0.8701988843808969,0.25981253432406864,0.5097180929926548,0.8557540897711959,2.9909833259321816,0.00029364360617008305,0.011774817397694985,0.0004230656147917567,0.011774817397694972,0.0004230656147917557,0.30206071471019436,2.559933858788619,glioma_tumor
gg (466),0.6551020093688364,0.3371394230769232,0.8599889466140719,0.23291826208656516,0.48261606074245517,0.8444000082436796,3.183017864384269,0.0003479853089755791,0.012989022066291595,0.00046669161995625336,0.012989022066291583,0.00046669161995625244,0.30441020414301023,2.591804401660352,glioma_tumor
gg (467),0.20157636834319526,0.15985576923076922,0.9242236133330212,0.4089661649222982,0.6395046246293283,0.9235879285621651,2.2321108487053283,0.00017747412482848043,0.008103553449639611,0.0002911582155695058,0.008103553449639603,0.00029115821556950503,0.28481114788709483,2.3439222136746753,glioma_tumor
gg (468),0.2988011587771203,0.2106986563116371,0.903390074310334,0.36354771020798304,0.6029491771351737,0.8830121602131509,2.439761622522286,0.00018386402446678504,0.008547126600640699,0.00030709566423602416,0.008547126600640689,0.00030709566423602324,0.29181742134979843,2.437735097415415,glioma_tumor
gg (469),0.4093318540433926,0.2615184294871795,0.8835978110220518,0.2921141062776807,0.5404758147018983,0.8936314333130346,2.8548112788648186,0.0002881333910420586,0.011406945266571327,0.00040984798840184525,0.011406945266571322,0.0004098481731781415,0.307927873784581,2.591764036004622,glioma_tumor
gg (47),0.5701275887573964,0.2740230522682446,0.8886799628033747,0.34050720369064674,0.5835299509799362,0.7876378047667766,2.566963539100363,0.00019771713283413394,0.008583056303857882,0.00030838660756596836,0.008583056303857873,0.0003083866075659673,0.30216824279830123,2.5368509733344213,glioma_tumor
gg (470),0.5284917406311638,0.311059233234714,0.865420387052827,0.23920031171421413,0.48908108909894904,0.8873157953171904,3.1693987158358126,0.00037112146583829597,0.013499294506775651,0.000485025461458828,0.013499294506775637,0.00048502564623512394,0.3139548394045163,2.6644155068151587,glioma_tumor
gg (471),0.534740199704142,0.3132319403353057,0.8648372478608458,0.24216352022700216,0.4921011280489023,0.8775826581716152,3.1469841092336086,0.000343730377565429,0.01301682260658983,0.00046769030899662493,0.013016822606589816,0.0004676906608637127,0.3149671135532755,2.6740894387065524,glioma_tumor
gg (472),0.546489768244576,0.3090406188362919,0.8679848770629313,0.2477920591988654,0.4977871625492821,0.857497335061619,3.054350659536857,0.0003218717975359923,0.012697469667160196,0.0004562163231458668,0.012697469667160182,0.00045621613836956874,0.3120402829318115,2.6679514295546527,glioma_tumor
